epoch,train_loss,train_acc,test_loss,test_acc,train_time,eval_time,epoch_time
1,1.2682129556655883,0.6389166666666667,0.9296118543624878,0.7466,14.499839305877686,2.5706746578216553,17.07051658630371
2,0.8900902359962464,0.7444666666666667,0.8032798227310181,0.7701,14.337166547775269,2.4431495666503906,16.78031849861145
3,0.7983871274630229,0.7658,0.7408481160163879,0.7851,13.330624341964722,2.332984685897827,15.66361117362976
4,0.7493510593732198,0.7799,0.6998858949661255,0.7983,13.327966213226318,2.3315370082855225,15.659504890441895
5,0.7156244534492493,0.7862333333333333,0.6780863935470581,0.8023,13.269234895706177,2.307518482208252,15.57675552368164
6,0.6866805113792419,0.7951666666666667,0.6580461986541748,0.8088,14.311981678009033,2.5135421752929688,16.825525760650635
7,0.666529540793101,0.8004833333333333,0.6396891247749329,0.8124,14.667008876800537,2.5158846378326416,17.18289589881897
8,0.6494621981620788,0.8044,0.625411745262146,0.8155,14.618754386901855,2.4982802867889404,17.117037296295166
9,0.629125604279836,0.8118166666666666,0.6131410842895508,0.8215,14.488554954528809,2.540541648864746,17.02909803390503
10,0.6187430537223816,0.8121833333333334,0.5876300841331482,0.8252,14.708450078964233,2.5400431156158447,17.24849557876587
11,0.6045793902397156,0.8186,0.5800397320747376,0.8269,14.71436333656311,2.5781607627868652,17.292526245117188
12,0.5997006442070008,0.8194,0.5902537073135375,0.8254,14.665279865264893,2.561448335647583,17.226730346679688
13,0.5891768640200297,0.8207,0.5735562123298645,0.8289,14.746878862380981,2.5188148021698,17.26569628715515
14,0.5804680436611176,0.82355,0.5651918468475342,0.8344,14.795112609863281,2.5204567909240723,17.315571546554565
15,0.5701115068435669,0.8258833333333333,0.5546935564994812,0.8337,14.39093828201294,2.548877716064453,16.939817905426025
16,0.5678934929847718,0.8304166666666667,0.5436472106933594,0.8396,14.589427709579468,2.5648863315582275,17.15431571006775
17,0.5636457890510559,0.8301666666666667,0.5500021454811096,0.8349,14.345546245574951,2.5136313438415527,16.859179973602295
18,0.5556611325105031,0.8302833333333334,0.5454383027076721,0.8364,14.410805702209473,2.505265951156616,16.91607427597046
19,0.5454364325682323,0.8352,0.531622882938385,0.8437,14.564840316772461,2.5101141929626465,17.07495617866516
20,0.5444255903402965,0.8340333333333333,0.5319369672775268,0.8394,14.573897123336792,2.525374412536621,17.099273443222046
21,0.5401018202145894,0.8371166666666666,0.5360178561210632,0.8407,14.429263591766357,2.511993646621704,16.941259145736694
22,0.5384412103017171,0.8364,0.5300989933013917,0.8409,14.279761791229248,2.496194839477539,16.77595829963684
23,0.5346633706887564,0.837,0.5356625161170959,0.8395,14.509219408035278,2.5075387954711914,17.016760110855103
24,0.5263499060312907,0.8383333333333334,0.524701817893982,0.8438,14.59886646270752,2.494920492172241,17.093788862228394
25,0.5278582686106363,0.8392166666666667,0.5184046691417694,0.8439,14.529232740402222,2.5514752864837646,17.08070993423462
26,0.5229872398694356,0.8410666666666666,0.5179821846961975,0.8464,14.47043251991272,2.5112502574920654,16.98168444633484
27,0.5176429277896881,0.8419,0.5116847490787506,0.844,14.587543964385986,2.560706615447998,17.14825201034546
28,0.5155082434018453,0.84395,0.5111590885639191,0.8492,14.760531187057495,2.4852023124694824,17.245734930038452
29,0.5098155614852905,0.8451166666666666,0.5116392466068268,0.8485,15.402749300003052,2.5502936840057373,17.953044414520264
30,0.5105614195028941,0.84375,0.5046868142604828,0.8497,15.414341449737549,2.6651737689971924,18.079516887664795
