epoch,train_loss,train_acc,test_loss,test_acc,train_time,eval_time,epoch_time
1,0.8567132816123962,0.70818,0.6009601776123047,0.7995,19.854252338409424,1.7266616821289062,21.580915689468384
2,0.4562088433456421,0.8448,0.5725611235618592,0.8049,19.8197340965271,1.7208914756774902,21.540627002716064
3,0.29595573526382446,0.89844,0.5940554129600525,0.8119,19.83162021636963,1.7408194541931152,21.572441577911377
4,0.21711779948234558,0.92372,0.5823945652008057,0.8178,19.857485055923462,1.7234361171722412,21.580923557281494
5,0.1746595336818695,0.93886,0.6451760601997375,0.8169,19.836559295654297,1.7228002548217773,21.55936098098755
6,0.14324496837615966,0.9504,0.6531696380615234,0.8139,19.835530996322632,1.7218220233917236,21.557353973388672
7,0.11674904842615128,0.95958,0.7114051767349243,0.8113,19.836731433868408,1.722445011138916,21.5591778755188
8,0.09599316812753678,0.9668,0.680497413635254,0.8243,19.832138538360596,1.7234416007995605,21.55558133125305
9,0.08666810338020324,0.97082,0.6846712903976441,0.8229,19.852564096450806,1.7235498428344727,21.576115369796753
10,0.07492444387197494,0.97456,0.6837875736236573,0.8247,19.853981018066406,1.7243843078613281,21.578367233276367
11,0.08015450356602669,0.97242,0.7177225267410279,0.8237,19.836095094680786,1.7236499786376953,21.559746742248535
12,0.07012428193211555,0.97598,0.6866342282295227,0.8224,19.83211588859558,1.721914291381836,21.55403232574463
13,0.08276280222415924,0.97172,0.7127027265548707,0.8222,19.83556866645813,1.7243871688842773,21.559957265853882
14,0.05681688347578049,0.98142,0.7524922309875488,0.8173,19.830294609069824,1.7217886447906494,21.552084922790527
15,0.053108490628004074,0.98202,0.7948402967453003,0.8129,19.827886819839478,1.7217259407043457,21.549614667892456
16,0.056743835641145705,0.9809,0.7842730087280273,0.8162,19.834604740142822,1.7230517864227295,21.557657957077026
17,0.05502015802264214,0.98112,0.7494752540588379,0.8187,19.83125376701355,1.7235636711120605,21.554819583892822
18,0.051055472893714905,0.98224,0.7473656864166259,0.8205,19.838228702545166,1.7232587337493896,21.56148886680603
19,0.05188561123490334,0.98174,0.7466949065208435,0.8211,19.832348108291626,1.7243015766143799,21.5566508769989
20,0.05190200686395168,0.98294,0.7042515884399414,0.8274,19.831029891967773,1.7235357761383057,21.554567337036133
21,0.041599126931428906,0.98546,0.7732059701919556,0.8209,19.83315873146057,1.7235164642333984,21.556676864624023
22,0.04343772467136383,0.98546,0.7573823712348938,0.8226,19.83048987388611,1.723750352859497,21.55424213409424
23,0.04525732901215553,0.98488,0.8026686815261841,0.8213,19.840017795562744,1.7243051528930664,21.564324140548706
24,0.04721298507809639,0.98414,0.8093443828582764,0.8108,19.84496021270752,1.7253050804138184,21.57026720046997
25,0.05129706299901009,0.98226,0.741992718410492,0.8213,19.838850021362305,1.7265653610229492,21.56541681289673
26,0.04905105693817138,0.98374,0.7562294810295105,0.819,19.83664870262146,1.723402976989746,21.56005311012268
27,0.04938750406265259,0.98378,0.7387074291229248,0.8188,19.842026472091675,1.72469162940979,21.56671977043152
28,0.035134055956602094,0.98836,0.8193259178161622,0.8155,19.845357179641724,1.7235126495361328,21.568871021270752
29,0.06983660738348961,0.97664,0.7392332607269287,0.8226,19.834373235702515,1.724027395248413,21.558401823043823
30,0.053164234429597855,0.9817,0.736391201210022,0.8187,19.833765745162964,1.723958969116211,21.55772614479065
