epoch,train_loss,train_acc,test_loss,test_acc,train_time,eval_time,epoch_time
1,0.10395372941469153,0.9684833333333334,0.03243847567802295,0.9898,25.805315494537354,2.050879955291748,27.856197357177734
2,0.02215605043657124,0.9931666666666666,0.01873770734972786,0.994,25.80255651473999,2.0492820739746094,27.851840257644653
3,0.013812430248130112,0.9956833333333334,0.015041202859318582,0.9948,25.88779854774475,2.0515334606170654,27.93933343887329
4,0.010385748200677336,0.997,0.020323744352255018,0.994,25.80515170097351,2.048682928085327,27.853835582733154
5,0.0093355673811088,0.9969166666666667,0.017798733212176013,0.9941,25.80344820022583,2.051058292388916,27.85450792312622
6,0.0068210669584882755,0.9976833333333334,0.019346189249755116,0.9944,25.89297318458557,2.048959493637085,27.94193434715271
7,0.006102670884551481,0.99795,0.021037439280253603,0.993,25.808769941329956,2.0493998527526855,27.858171939849854
8,0.005842485416308045,0.9981333333333333,0.016605926097830525,0.995,25.801660299301147,2.050370216369629,27.85203242301941
9,0.004171330779309695,0.99875,0.01551544941016473,0.9951,25.801881313323975,2.0505001544952393,27.85238289833069
10,0.0036018596415718397,0.9989833333333333,0.019613267503026874,0.9941,25.916949033737183,2.0524215698242188,27.969372034072876
11,0.005203849531694626,0.99825,0.02186865466476884,0.9941,25.81561303138733,2.051389694213867,27.86700463294983
12,0.004968727208704998,0.99845,0.02240072787150275,0.9941,25.821552753448486,2.0525896549224854,27.874144792556763
13,0.004580268407038723,0.9984833333333333,0.02014717781785439,0.9947,25.901994228363037,2.051854133605957,27.95384955406189
14,0.004633562315488234,0.99855,0.030440124805059168,0.9917,25.84013271331787,2.0520718097686768,27.892205715179443
15,0.0040867418200553705,0.9988333333333334,0.02324399024280574,0.9942,25.848240852355957,2.055537700653076,27.903780221939087
16,0.004795938778513422,0.99845,0.023475525801931508,0.9936,25.928595781326294,2.0525410175323486,27.981137990951538
17,0.004735542358132079,0.9986,0.019288188870874,0.9945,25.828686714172363,2.052718162536621,27.88140630722046
18,0.0038366262045068044,0.9987833333333334,0.018498632453620666,0.9951,25.826107025146484,2.051710367202759,27.877818822860718
19,0.004675998182687908,0.9987166666666667,0.020595552777289413,0.9938,25.92712163925171,2.053382158279419,27.98050546646118
20,0.005243674224661663,0.9985166666666667,0.022136377969861495,0.9937,25.83769202232361,2.050373077392578,27.88806653022766
21,0.006219979425473139,0.99825,0.026533221916126785,0.993,25.824692964553833,2.0518572330474854,27.876551628112793
22,0.005772511759928117,0.9981166666666667,0.01918103461128776,0.9944,25.923386812210083,2.052722454071045,27.976110696792603
23,0.004731072018373137,0.9985166666666667,0.023667394892824815,0.9947,25.832720279693604,2.0539567470550537,27.886678457260132
24,0.0042047112016783406,0.99885,0.0191155361363024,0.9955,25.84678888320923,2.054941415786743,27.901731967926025
25,0.004904886414017528,0.9985333333333334,0.022963203110639006,0.9934,25.933587074279785,2.053701639175415,27.987289667129517
26,0.003292491258572166,0.999,0.028640493342559786,0.9918,25.832252740859985,2.0511932373046875,27.883447885513306
27,0.003392696428283428,0.9991,0.02340447293998441,0.9935,25.832571506500244,2.0533607006073,27.885934114456177
28,0.00721954752576227,0.9977,0.022413438502326608,0.9936,25.92620873451233,2.052107810974121,27.978317975997925
29,0.00782568967230618,0.9978833333333333,0.022010013283090667,0.9937,25.832812070846558,2.0534005165100098,27.8862144947052
30,0.005050298222821827,0.9984833333333333,0.01966063004065072,0.995,25.828317880630493,2.0531742572784424,27.88149333000183
